"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","707","akte:","private static final String[] SEARCH_FIELD_PREFIXES = {"""", ""dateiname:"", ""akte:"", ""az:""};"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","712","Suchbegriff(e) eingeben &ndash; durchsucht den Dokumentinhalt. ","+ ""Suchbegriff(e) eingeben &ndash; durchsucht den Dokumentinhalt. """
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","718","<tr><td valign='top'><code>akte:</code></td><td>Aktenname</td></tr>","+ ""<tr><td valign='top'><code>akte:</code></td><td>Aktenname</td></tr>"""
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","719","<tr><td valign='top'><code>az:</code></td><td>Aktenzeichen</td></tr>","+ ""<tr><td valign='top'><code>az:</code></td><td>Aktenzeichen</td></tr>"""
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","720","<tr><td valign='top'><code>text:</code></td><td>Dokumentinhalt (wie Standardsuche)</td></tr>","+ ""<tr><td valign='top'><code>text:</code></td><td>Dokumentinhalt (wie Standardsuche)</td></tr>"""
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","722","Feldsuchen ignorieren Gro&szlig;-/Kleinschreibung; der gesamte Text nach dem ","+ ""Feldsuchen ignorieren Gro&szlig;-/Kleinschreibung; der gesamte Text nach dem """
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","724","<b>Platzhalter</b> (nur in dateiname/akte/az):<br/>","+ ""<b>Platzhalter</b> (nur in dateiname/akte/az):<br/>"""
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","741","Suche: Dokumente","this.txtSearchString.putClientProperty(""JTextField.placeholderText"", ""Suche: Dokumente"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","974","Suche Dokumente...","EditorsRegistry.getInstance().updateStatus(""Suche Dokumente..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\search\DocumentSearchPanel.java","1001","Fehler bei der Suche: ","""Fehler bei der Suche: "" + error.getMessage(),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\encryption\PDFEncryptionDialog.java","842","Auswählen","chooser.setApproveButtonText(""Auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\AddressDocumentStore.java","717","Erro ao salvar des Dokuments: ","ThreadUtils.showErrorDialog(EditorsRegistry.getInstance().getMainWindow(), ""Erro ao salvar des Dokuments: "" + ex.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\AddressDocumentStore.java","734","Erro ao salvar des Dokuments: ","ThreadUtils.showErrorDialog(EditorsRegistry.getInstance().getMainWindow(), ""Erro ao salvar des Dokuments: "" + ex.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\BEAInternalLauncher.java","698","Dokument ","throw new Exception(""Dokument "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\BEAInternalLauncher.java","726","beA-Nachrichtenansicht","view.setTitle(""beA-Nachrichtenansicht"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\CaseDocumentStore.java","731","Erro ao salvar des Dokuments: ","ThreadUtils.showErrorDialog(EditorsRegistry.getInstance().getMainWindow(), ""Erro ao salvar des Dokuments: "" + ex.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\CaseDocumentStore.java","765","Erro ao salvar des Dokuments: ","ThreadUtils.showErrorDialog(EditorsRegistry.getInstance().getMainWindow(), ""Erro ao salvar des Dokuments: "" + ex.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\EMLInternalLauncher.java","700","Nachricht ","throw new Exception(""Nachricht "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\EMLInternalLauncher.java","727","E-Mail-Ansicht","view.setTitle(""E-Mail-Ansicht"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\Launcher.java","737","Dokument ","log.debug(""Dokument "" + store.getFileName() + ""ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\Launcher.java","738","Dokument ","throw new Exception(""Dokument "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\LauncherFactory.java","745","xjustiz_nachricht.xml","if (lowerFileName.endsWith(""xjustiz_nachricht.xml"")) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\LinuxNativeLauncher.java","692","Dokument ","throw new Exception(""Dokument "" + store.getFileName()+ "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\LinuxNativeLauncher.java","735","Fehler beim Öffnen des Dokuments!","throw new Exception(""Fehler beim Öffnen des Dokuments!"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\MacMicrosoftOfficeLauncher.java","758","Fehler beim Öffnen des Dokuments: ","errorMsg=""Fehler beim Öffnen des Dokuments: "" + t.getMessage();"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\MacMicrosoftOfficeLauncher.java","760","Fehler beim Öffnen des Dokuments.","errorMsg=""Fehler beim Öffnen des Dokuments."";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\MacNativeLauncher.java","692","Dokument ","throw new Exception(""Dokument "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\MacNativeLauncher.java","735","Fehler beim Öffnen des Dokuments!","throw new Exception(""Fehler beim Öffnen des Dokuments!"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\NativeLauncher.java","685","Dokument ","throw new Exception(""Dokument "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\OutlookMsgInternalLauncher.java","699","Nachricht ","throw new Exception(""Nachricht "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\OutlookMsgInternalLauncher.java","724","E-Mail-Ansicht","view.setTitle(""E-Mail-Ansicht"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\WindowsMicrosoftOfficeLauncher.java","753","Fehler beim Öffnen des Dokuments: ","errorMsg=""Fehler beim Öffnen des Dokuments: "" + t.getMessage() + ""; Pfad zu winword.exe im PATH vorhanden?"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\WindowsMicrosoftOfficeLauncher.java","755","Fehler beim Öffnen des Dokuments - Pfad zu winword.exe im PATH vorhanden?","errorMsg=""Fehler beim Öffnen des Dokuments - Pfad zu winword.exe im PATH vorhanden?"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\launcher\WindowsNativeLauncher.java","689","Dokument ","throw new Exception(""Dokument "" + store.getFileName() + "" ist bereits geöffnet"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\AddRecipientSearchDialog.java","721","Vorname","String[] colNames = new String[]{""Name"", ""Vorname"", ""Unternehmen"", ""PLZ"", ""Ort"", ""E-Mail"", """", ""SafeID""};"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailFolderTreeCellRenderer.java","801","in Akte importiert","if (""in Akte importiert"".equalsIgnoreCase(displayName)) return importedIcon;"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailFolderTreeCellRenderer.java","823","in Akte importiert","} else if (""in Akte importiert"".equalsIgnoreCase(folderName)) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","811","Suche im aktuellen Ordner","this.txtSearchString.putClientProperty(""JTextField.placeholderText"", ""Suche im aktuellen Ordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","2214","Emailansicht","view.setTitle(""Emailansicht"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","2421","Error determining current inbox folder for badge update","log.error(""Error determining current inbox folder for badge update"", t);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","2514","Unable to determine mailbox for message ","log.error(""Unable to determine mailbox for message "" + msgC.getMessage().getSubject());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","2516","Unable to determine mailbox for message ","log.error(""Unable to determine mailbox for message "" + msgC.getMessage().getMessageNumber());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","2710","Lösche Nachricht ","EditorsRegistry.getInstance().updateStatus(""Lösche Nachricht "" + (i + 1) + "" von "" + all.length + ""..."", true);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","3020","Fehler beim Öffnen der Email: ","ThreadUtils.showErrorDialog(EditorsRegistry.getInstance().getMainWindow(), ""Fehler beim Öffnen der Email: "" + ex.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","3446","Akte suchen und zuordnen","cce.setName(""Akte suchen und zuordnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","3644","Akte suchen und zuordnen","cce.setName(""Akte suchen und zuordnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","3730","Akte suchen und zuordnen","cce.setName(""Akte suchen und zuordnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailInboxPanel.java","3926","Unable to determine number of unread messages","log.error(""Unable to determine number of unread messages"", t);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailTableCellRenderer.java","697","Fehler","return new JLabel(""Fehler"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailTableCellRenderer.java","707","Fehler","return new JLabel(""Fehler"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailTableCellRenderer.java","713","Nachricht gelöscht","returnRenderer = super.getTableCellRendererComponent(table, ""Nachricht gelöscht"", isSelected, hasFocus, row, column);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailTemplatesPanel.java","788","Erro ao carregar der E-Mail - Vorlagen: ","ThreadUtils.showErrorDialog(this, ""Erro ao carregar der E-Mail - Vorlagen: "" + ex.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailTemplatesPanel.java","1320","Vorlage umbenennen","String newName = FileUtils.getNewFileName(null, oldName, new Date(), false, EditorsRegistry.getInstance().getMainWindow(), ""Vorlage umbenennen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailTemplatesPanel.java","1354","Vorlage duplizieren","String newName = FileUtils.getNewFileName(null, oldName, new Date(), false, EditorsRegistry.getInstance().getMainWindow(), ""Vorlage duplizieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailUtils.java","907","Error determining mailbox for message","log.error(""Error determining mailbox for message"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailUtils.java","949","Error determining mailbox for message","log.error(""Error determining mailbox for message"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailUtils.java","1018","Nachricht_","} else if (name.equals(""Nachricht_"" + part.getSize() + "".eml"")) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\EmailUtils.java","1467","Ihre Nachricht wurde gelesen (","String receiptBody = ""Ihre Nachricht wurde gelesen ("" + df.format(new Date()) + "")."";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\FolderContainer.java","934","Unable to determine number of unread messages - folder is closed","log.warn(""Unable to determine number of unread messages - folder is closed"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\FolderContainer.java","937","Unable to determine number of unread messages","log.error(""Unable to determine number of unread messages"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\FolderContainer.java","961","Unable to determine number of total messages - folder is closed","log.warn(""Unable to determine number of total messages - folder is closed"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\FolderContainer.java","963","Unable to determine number of total messages","log.error(""Unable to determine number of total messages"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderAction.java","932","Lade Nachrichten... ","this.progress(""Lade Nachrichten... "" + (i + 1));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderEmailsThread.java","698","Öffne Ordner ","EditorsRegistry.getInstance().updateStatus(""Öffne Ordner "" + folder.getName(), true);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderEmailsThread.java","701","Lade Nachricht ","EditorsRegistry.getInstance().updateStatus(""Lade Nachricht "" + (i + 1), true);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderRestriction.java","722","20 Nachrichten","return ""20 Nachrichten"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderRestriction.java","724","50 Nachrichten","return ""50 Nachrichten"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderRestriction.java","726","100 Nachrichten","return ""100 Nachrichten"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\LoadFolderRestriction.java","728","500 Nachrichten","return ""500 Nachrichten"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1099","'><u>als Kalendereintrag übernehmen</u></font>","labelHtml.append(""&nbsp;&nbsp;<font color='"").append(hexBlue).append(""'><u>als Kalendereintrag übernehmen</u></font>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1158","Nachrichtentext konnte nicht ermittelt werden","return ""Nachrichtentext konnte nicht ermittelt werden"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1215","Erro ao carregar der Outlook-Nachricht: ","this.setErrorMessage(""Erro ao carregar der Outlook-Nachricht: "" + ex.getMessage());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1285","Erro ao carregar der Nachricht: ","this.setErrorMessage(""Erro ao carregar der Nachricht: "" + ex.getMessage());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1472","Unbekannter Nachrichteninhalt - E-Mail ggf. per Rechtsklick im externen Mailprogramm öffnen","contentUI.setBody(""Unbekannter Nachrichteninhalt - E-Mail ggf. per Rechtsklick im externen Mailprogramm öffnen"", ContentTypes.TEXT_PLAIN);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1534","unable to determine FROM of original message","log.error(""unable to determine FROM of original message"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\mail\MailContentUI.java","1540","unable to determine FROM of copied message","log.error(""unable to determine FROM of copied message"");"
